商品标题,商品价格,评论量,标签,商品详情页
海尔（Haier）三门风冷无霜冰箱 智能双变频 一级能效 干湿分储 家用小型节能冰箱 全温区变温,2199,5000+,自营,https://item.jd.com/100041163611.html
荣事达（Royalstar）192升冰箱三门家用大容量中门软冷冻节能低噪保鲜小型电冰箱 192升【三门节能】家用推荐,898,1000+,"秒杀,每满908-10",https://item.jd.com/10063905402077.html
松下(Panasonic)570升大容量对开门冰箱变频风冷无霜银离子除菌 优选NR-JW60WSB-W,3990,1000+,"自营,厂商配送,券100-15,赠",https://item.jd.com/100048911367.html
志高（CHIGO）【送货上门】 小冰箱迷你双门 小型电冰箱 家用小冰箱宿舍冷冻冷藏冷冻节能特价 58F138L双门【三天一度电】银色,478,50万+,"券300-30,赠",https://item.jd.com/10028349545791.html
容声(Ronshen) 450升冰箱全时双驱变频双开门对开门风冷净味养鲜纤薄家用大容量BCD-450WD18HP,2599,2000+,"自营,厂商配送",https://item.jd.com/100039194737.html
美的(Midea)112升 两门双开门双温 小冰箱 迷你家用宿舍租房 灵活摆放 节能低音 深冷速冻 BCD-112CM,849,10万+,"自营,每满848-100",https://item.jd.com/100010774115.html
奥马(Homa)118升双门节能小冰箱 小户型家用出租房宿舍办公 冷冻双开门两门二门小型电 BCD-118A5,749,20万+,自营,https://item.jd.com/481584.html
容声（Ronshen）【离子净味】609升变频一级能效对开门双开门冰箱家用无霜离子除菌BCD-609WD11HP大容量可嵌入,3499,50万+,"自营,满3400-500,赠",https://item.jd.com/100036999679.html
容声(Ronshen)【御宴系列】628升变频一级能效对开门双开门冰箱家用风冷玻璃BCD-628WVS1HPGA全空间净化,7699,1000+,自营,https://item.jd.com/100046501925.html
新飞车载冰箱家用车家两用迷你小型办公室租房寝室学生宿舍冷藏小冰箱 8L皓月白【车家两用】,129,2000+,"秒杀,满139-10,赠",https://item.jd.com/10058730441170.html
新飞 （Frestec）442升原鲜钛除菌净味风冷变频十字对开门冰箱 BCD-442WK8CT/L,2999,500+,,https://item.jd.com/10025813852629.html
美菱(MELING) 253升三门冰箱 一级能效变频风冷无霜净味低噪 嵌入式小型家用电 BCD-253WP3CX,1899,2000+,"自营,厂商配送",https://item.jd.com/100035467461.html
容声（Ronshen）【465升姐妹款】460升十字对开门一级能效风冷无霜大容量超薄嵌入式四开门电BCD-460WD12FPA,3998,1000+,"自营,满3990-1000",https://item.jd.com/10058489746719.html
美菱(MELING)【离子净系列】435升一级变频冰箱箱体60厘米对开门双开门家用风冷无霜净味BCD-435WPCX超薄嵌入,2309,100+,自营,https://item.jd.com/100044942425.html
荣事达（Royalstar）家用风冷无霜电冰箱冷藏冷冻软冷冻保鲜混冷无霜大容量低噪多开门 风冷360L十字对开门 预计2月14日发货,1899,200+,秒杀,https://item.jd.com/10021234662088.html
拍拍【上门服务】申花电冰箱小型迷你家用两门三门节能双开门容声尾货机冷冻冷藏租房宿舍办公室 【多人旗舰新款】-178升（一级能效）银 申花,988,5万+,,https://item.jd.com/10033936486121.html
海尔出品冰箱470升十字对开门双开门四开门大容量一级能效家用冰箱双变频风冷无霜十字四开门黑金净味 干湿分储+黑金净化+三档变温+双变频+Leader,3699,100+,,https://item.jd.com/10063164709264.html
西门子(SIEMENS) 306升 风冷无霜三门家用大容量冰箱锁水保鲜双效过滤以旧换新BCD-306W(KG32HA26EC),4699,5万+,"自营,每满1000-100,赠",https://item.jd.com/3170510.html
统帅（Leader）海尔冰箱出品 170升小型风冷无霜净味二门双门家用电冰箱BCD-170WLDPC银色,1299,5000+,自营,https://item.jd.com/100020593048.html
海尔（Haier）冰箱118升小型两门迷你双门小冰箱宿舍家用租房小巧不占地节能冷藏冷冻BCD-118TMPA,899,52,自营,https://item.jd.com/100040556060.html
海尔（Haier）180升冰箱双开两门 家用租房小型节能省电 深冷速冻BCD-180TMPS 金色,1099,5000+,自营,https://item.jd.com/100011449143.html
夏新（Amoi）小冰箱迷你双门 冷藏冷冻小型租房宿舍电冰箱 节能省电低噪 一级能效/68L银【1-2人使用】,373,20万+,"京东物流,秒杀,券100-15",https://item.jd.com/10045380674312.html
海尔（Haier）冰箱小型迷你家用家电超薄风冷无霜\\\/节能直冷二门智能电冰箱租房电器 【两门直冷】海尔省电保鲜,898.9,1000+,,https://item.jd.com/10048548244044.html
海尔（Haier）93升单门冰箱小型迷你家用租房宿舍办公室一级能效节能省电低音冷藏微型七档温度可调BC-93TMPF,749,200万+,自营,https://item.jd.com/1750856.html
美的（Midea）19分钟急速净味543升超薄大容量对开双开门白色家用电一级京东小家智能家电BCD-543WKPZM(E),4799,20万+,"自营,券1500-120,满4000-600",https://item.jd.com/100022748756.html
奥克斯(AUX) 实标小型冰箱家用两双门迷你小型冰箱 冷藏冷冻保鲜小冰箱大容量 宿舍出租房节能电 38升双门金色升级款（无灯+门搁架）,438,1万+,"满428-10,赠",https://item.jd.com/10035508932229.html
创维(SKYWORTH)【光鲜系列】439升双变频一级能效多门法式家用大容量风冷无霜超薄 BCD-439W4DB1,2699,5万+,"自营,新品,券2000-200",https://item.jd.com/100050071533.html
海尔（Haier）496升全空间保鲜科技十字对开门家用四开门电冰箱超大容量冷冻恒温一级能效母婴BCD-496WSEBU1,6299,5万+,自营,https://item.jd.com/100015363836.html
先科（SAST）迷你小冰箱车载冰箱制冷车家两用化妆品宿舍便捷式小型冷暖箱10L 8L香槟金钢化玻璃面板,149,5万+,,https://item.jd.com/26502868171.html
康佳（KONKA）京品家电 家用冰箱双开门三门电冰箱 超薄可嵌入净味保鲜租房宿舍小户型 以旧换新 213L-净味（BCD-213GQ3S）,1798,2000+,"秒杀,免邮,满1500-820",https://item.jd.com/10026067132208.html
拍拍【上门服务】【破损包赔】申花小冰箱小型家用尾货机迷你两门三门节能双开门冷冻冷藏宿舍办公电 【三门软冻层】-78A152银（一级能效）,668,2000+,,https://item.jd.com/10033110504442.html
新飞（Frestec）336升变频一级能效法式多门冰箱家用无霜BCD-336WK7AT纤薄多维风冷循环,2199,2万+,"自营,赠",https://item.jd.com/100013122446.html
容声（Ronshen）【592升级款新品】608L双开对开门风冷无霜家用超大容量两门超薄嵌入式一级能效变频电,3899,500+,"自营,满3890-900",https://item.jd.com/10058654776940.html
海尔（Haier ）冰箱449升变频风冷无霜多门四门冰箱一级节能厨装纤薄彩晶玻璃面板电BCD-449WDCO,4699,200+,自营,https://item.jd.com/100037485537.html
海尔（Haier）冰箱三开门双开门风冷无霜/节能直冷大容量干湿分储DEO净味保鲜超薄小型家用小电 218升三门节能直冷218STPS,1298.9,2万+,,https://item.jd.com/34748381094.html
海尔（Haier）618升星蕴系列一级能效变频对开双开门家用电冰箱智能净味风冷无霜BCD-618WGHSSEDBL超薄大容量,4099,50万+,"自营,满2000-100,赠",https://item.jd.com/100037217877.html
容声（Ronshen）【原鲜双净】641升变频一级能效对开门双开门冰箱家用无霜大容量嵌入式BCD-641WD16HPA主动除菌,6499,5万+,"自营,券3000-300,满6000-500,赠",https://item.jd.com/100027592175.html
美菱(MELING)【光谱养鲜系列】536升十字对开四多门家用电冰箱一级能效风冷无霜双变频BCD-536WPU9CY,3499,5000+,"自营,券1500-120",https://item.jd.com/100026249060.html
奥马(Homa) 125升 双门省电小冰箱 小型电冰箱家用 出租房宿舍冷藏双开门两门二门 白色 BCD-125H,749,20万+,"自营,券99-15",https://item.jd.com/100005634601.html
创维(SKYWORTH)【光鲜系列】637升双变频一级能效风冷无霜超大容量对开双开门家用电BCD-637WKPSN,2399,5万+,"自营,厂商配送,券2000-100",https://item.jd.com/100026163659.html
海尔(Haier)冰箱526升对开门大容量节能变频风冷无霜黑金净味大冷冻力家用超薄电BCD-526WGHSSEDB9,2899,200+,"自营,厂商配送",https://item.jd.com/100051688469.html
美菱（MeiLing）415升十字对开门四门家用冰箱 一级双变频双循环 风冷无霜电冰箱BCD-415WP9CX,2599,2000+,"自营,厂商配送",https://item.jd.com/100029093217.html
奥克斯（AUX）家用迷你小型冰箱 冷藏冷冻保鲜小冰箱 宿舍租房节能电冰箱 实标 银色35升/升级/双门 配置灯和门搁架,448,1000+,,https://item.jd.com/10025441574394.html
松下（Panasonic）十字对开四门 510升变频风冷无霜 智能WIFI银离子除菌电冰箱 磨砂白NR-ED51CTA-W 以旧换新,5990,500+,自营,https://item.jd.com/100020848993.html
美的(Midea) 93升单门一级能效节能低音复古白色小冰箱冷藏租房家用宿舍办公室可放美妆可调温BC-93MF,799,10万+,"自营,每满798-50",https://item.jd.com/100016408504.html
海信（Hisense）食神系列冰箱四开门家用 超薄一级能效风冷无霜452升法式多门双变频净味BCD-452WNK1DPUJ全域净化,3799,5万+,"自营,券1500-120,满3500-300,赠",https://item.jd.com/100032842912.html
志高（CHIGO）三开门冰箱家用小型宿舍租房办公室大容量电冰箱冷藏软冷冻保鲜三门 BCD-136A206D 银色,818,200+,"自营,厂商配送",https://item.jd.com/100047884155.html
日本 山水（SANSUI） 428升 多门冰箱十字对开门双开门电冰箱超薄纤薄机身 360°循环制冷 BCD-428BV4 钛雅金 【一级能效】,1889,2000+,"秒杀,满1899-10,赠",https://item.jd.com/10051350562926.html
荣事达（Royalstar）208L家用大容量三门冰箱 节能低噪租房中门软冷冻超薄微霜低音保鲜 208L 家用大容量【三室三温】店长推荐,938,2000+,"秒杀,免邮,每满948-10",https://item.jd.com/10021567381958.html
拍拍【一级能效】【上门服务】申花小冰箱小型家用宿舍尾货机办公室节能迷你冷藏冷冻电 拉丝银【3天约1度电】三门78A152,648,2000+,,https://item.jd.com/10034957745642.html
松下(Panasonic)532升 电冰箱家用 多门 变频冰箱 风冷无霜 银离子净味除菌 节能 EE53WGB-T格调灰,6290,34,"自营,赠",https://item.jd.com/100050499797.html
容声（Ronshen）【水蓝光系列】618升变频一级能效冰箱十字对开门四开门风冷大容量BCD-618WD17FP净味干湿分储,5999,20万+,"自营,新品,券3000-100,赠",https://item.jd.com/100042307084.html
海尔冰箱 一级能效335升变频风冷无霜双开门四开门多门家用超薄智能省电大容量电 335L+DEO净味+WiFi智控+母婴空间,2998.9,5000+,,https://item.jd.com/10045459342132.html
志高（CHIGO）冰箱小冰箱 迷你小型电冰箱 家用租房冷藏冷冻节能电冰箱 38L星光银【1-2人使用】,378,1000+,京东物流,https://item.jd.com/10025980058705.html
HYUNDAI（韩国现代）215升家用三门冰箱 大容量多门电冰箱保鲜小型迷你租房宿舍 BCD-193MT 三室三温【6年保修】,888,1万+,"秒杀,每满898-10,赠",https://item.jd.com/10036644800151.html
Haier【新品】海尔冰箱三门风冷无霜235升智能双变频一级能效干湿分储家用小型节能电 【BCD-2 3 5WLHC35DDY-银河灰】,2489,2万+,"京东物流,秒杀,免邮",https://item.jd.com/10025884720317.html
容声（Ronshen）646升冰箱双开门家用对开门二门一级能效变频风冷无霜超大容量嵌入式超薄电双门,3999,2万+,"免邮,赠",https://item.jd.com/29543115023.html
海尔（Haier）京馨系列501升风冷无霜变频十字对开门超薄冰箱干湿分储钢化玻璃面板节能BCD-501WLHTDD5BYU1,7299,2万+,自营,https://item.jd.com/100021163679.html
海尔（Haier）冰箱一级能效十字对开门四开门风冷无霜电冰箱405升超薄智能双变频 星蕴银+WIFI智控+净味,3499,2000+,"自营,厂商配送",https://item.jd.com/100048415169.html
新飞（Frestec）280升法式多门冰箱 中门软冻家用电冰箱 净味保鲜 分类存储BCD-280K7AT,1599,5万+,自营,https://item.jd.com/100011296490.html
奥马(Homa)106升 双门冰箱 低噪节能 迷你小冰箱 租房家用 金色 BCD-106,1099,2000+,自营,https://item.jd.com/100014248364.html
松下(Panasonic) 303升 松下智能WIFI 三门风冷无霜冰箱 宽幅变温 超薄大容量冷冻室 NR-EC30AP1-W,3380,2000+,自营,https://item.jd.com/67815624910.html
新飞（Frestec）190升双门风冷无霜家用冰箱 纤薄机身时尚简约小冰箱迷你节能静谧低噪 BCD-190WK2CT,1399,5万+,自营,https://item.jd.com/100031739628.html
奥克斯(AUX) 实标小型冰箱家用两双门迷你小型冰箱 冷藏冷冻保鲜小冰箱大容量 宿舍出租房节能电 38升双门银色升级款（无灯+门搁架）,408,1万+,"满408-10,赠",https://item.jd.com/10035508932228.html
Haier/海尔冰箱双开门四开门风冷无霜智能变频十字对开门超薄商用家用厨房大容量囤货 【店长推荐-十字四门】风冷无霜变频-406升,3198.9,5000+,"秒杀,赠",https://item.jd.com/10043452475458.html
志高（CHIGO）78L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪香槟金,558,500+,"自营,满300-30",https://item.jd.com/100045119297.html
米家小米出品216升 风冷无霜三门小型家用电冰箱 离子除菌安静运行冷冻冷藏 租房宿舍 BCD-216WMD,1499,10万+,自营,https://item.jd.com/100018974443.html
美菱(MELING)【离子净系列】357升法式四门多门电冰箱家用风冷无霜精准控温净味低噪保鲜BCD-357WP9BX,3999,5000+,自营,https://item.jd.com/100016447243.html
奥马(Homa)369升十字四门多门一级风冷无霜冰箱 零度保鲜 智能双变频节能低噪 BCD-369WDM/B(X)流光棕,3499,200+,自营,https://item.jd.com/100021767623.html
现代（HYUNDAI）双门冰箱 小型电冰箱 冷藏冷冻 迷你小冰箱 家用租房宿舍节能保鲜 108升 金色【一级能效】,558,5000+,,https://item.jd.com/65420388421.html
容声 (Ronshen) 221升三门冰箱风冷无霜节能低噪中门软冷冻家用租房电冰箱 BCD-221WD16NY,1699,200+,"自营,券999-10",https://item.jd.com/100042961475.html
志高（CHIGO）38L复古冰箱家用小型双开门彩色欧式网红时尚办公室电冰箱 冷藏冷冻保鲜母婴母乳化妆品存储,479,100+,自营,https://item.jd.com/100045456259.html
线下同款海尔（Haier）216升三门风冷无霜冰箱 超薄小型迷你家用出租房 三开门007软冷冻 炫金以旧换新,1799,2万+,自营,https://item.jd.com/100012884734.html
美的（Midea）冰箱 215升三门家用 冷藏冷冻 宿舍租房 节能低音三开门超薄银色 BCD-215TM,1299,1,"自营,厂商配送",https://item.jd.com/100052384613.html
日普（RIPU）三门冰箱家用宿舍租房办公室用节能三开门小冰箱一级能效大容量 BCD-136A206D 金色,778,2000+,自营,https://item.jd.com/100036151719.html
松下（Panasonic）对开门570升大容量变频风冷无霜双开门电冰箱 0.1度温控 银离子净味 NR-EW59MPB-N 轻奢,3690,500+,"自营,厂商配送,赠",https://item.jd.com/100043872875.html
美的(Midea)328升变频一级能效法式多门四开门小型家用电冰箱风冷无霜MR-345WFPZ1E大容量三档变温,3399,5万+,"自营,满3200-400",https://item.jd.com/100039537911.html
海信（Hisense）冰箱双开门对开门电冰箱一级能效超大容量647升风冷无霜双变频BCD-647WFK1DPUJ大冷冻空间,3099,2万+,"自营,满2900-300,赠",https://item.jd.com/100026497190.html
美菱(MELING)【艺术家】605升双开门对开两门家用电冰箱一级变频大容量BCD-605WPCX美妆制冰精细分区,2999,5万+,"自营,券1500-120",https://item.jd.com/100028422867.html
【年度星品】海尔620升对开门冰箱 超大冷冻风冷无霜干湿分储,4999,5000+,"自营,厂商配送",https://item.jd.com/100037050683.html
美菱冰箱（MELING）368升四门家用冰箱双开门风冷无霜双变频一级能效对开门法式电 BCD-368WPC ADF+离子长效净味,2499,2000+,自营,https://item.jd.com/10037233808829.html
Haier海尔冰箱家用直冷风冷无霜DEO净味保鲜小型双三开门电冰箱 180升直冷节能180TMPS,1098.9,5000+,"京东物流,放心购,秒杀,免邮,,",https://item.jd.com/71901759510.html
上菱 445升对开门冰箱 一级能效 风冷无霜 节能双变频 离子净味养鲜 家用大容量双开门电 BSE445PWL（丝蕴灰）,1799,1000+,"京东物流,秒杀,免邮",https://item.jd.com/10054262202566.html
Haier海尔冰箱家用风冷无霜冷藏冷冻保鲜双开门小型电冰箱,1799,100+,自营,https://item.jd.com/100048015419.html
容声(Ronshen) 252升三门冰箱一级双变频风冷无霜低噪节能三门三温家用大容量宽幅变温BCD-252WD18NP,1999,2000+,"自营,券99-10",https://item.jd.com/100039947805.html
西门子(SIEMENS) 452升变频混冷十字双开门四开门家用冰箱大容量零度母乳分储银色以旧换新KM46FA09TI,7699,2万+,"自营,每满1000-100,赠",https://item.jd.com/4162279.html
海信（Hisense）食神系列冰箱四开门十字双开门463升电冰箱超薄一级能效嵌入式双变频BCD-463WMK1DPJ除菌净味,3099,5000+,"自营,满3000-300,赠",https://item.jd.com/100017670757.html
志高（CHIGO）53L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪星光银,498,500+,"自营,满300-30",https://item.jd.com/100045119293.html
卡萨帝（Casarte）551升纯白系列零距离自由嵌入式十字双开门超薄白色高端电一级能效BCD-551WLCTDM4WKU1,12999,2万+,自营,https://item.jd.com/100037217879.html
新飞（Frestec） 冰箱小型双开门 迷你小冰箱家用宿舍租房冷藏冷冻电冰箱节能省电 BCD-98A148LS双门【一级能效】银色,648,50万+,"京东物流,券300-10",https://item.jd.com/44325081499.html
容声（Ronshen）592升大容量家用一级能效双开门净味除菌风冷无霜对开门冰箱BCD-592WD16HPA,2999,500+,自营,https://item.jd.com/100043199025.html
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门BCD-112A177D 银色,768,200+,自营,https://item.jd.com/100047884179.html
康佳（KONKA）556升双变频一级能效十字对开门双开门四门电冰箱风冷无霜除菌净味BCD-556WEGQ4SP母婴专属空间,2599,10万+,自营,https://item.jd.com/100025634252.html
Ronsleda冰箱双 门一级能效小冰箱风冷无霜节能省电低噪保鲜冰箱直冷微霜 Ronsleda双_门188升级款【一级能效】,740,100+,"满99-10,赠",https://item.jd.com/10066081281192.html
美的（Midea）562升变频对开双开门家用冰箱智能家电风冷无霜BCD-562WKPM(E),3499,5000+,自营,https://item.jd.com/100038418897.html
尊贵（ZUNGUI）BCD-219WB 219升卧式冰箱家用变频风冷无霜小型柜式双门橱柜嵌入式矮电 银色变频,2499,500+,"自营,满2000-10",https://item.jd.com/100026259518.html
米家小米出品496L十字对开门四门冰箱 一级能效小爱语音智能控制银离子除菌净味超薄大容量BCD-496WMSA,2899,1万+,自营,https://item.jd.com/100020868344.html
Haier海尔冰箱家用大容量直冷风冷无霜干湿分储DEO净味保鲜三门三温小型电冰箱 218升节能直冷218STPS,1298.9,2万+,"京东物流,放心购,秒杀,免邮,,",https://item.jd.com/10026718027772.html
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 102A166灰【一级能效，三天一度电】,688,2000+,"满688-10,赠",https://item.jd.com/10067531338870.html
德姆勒（DEMULLER）复古冰箱小型大容量家用租房电冰箱 化妆品静音强劲网红冰箱冷藏冷冻节能 BCD-118芝士白,888,2000+,京东物流,https://item.jd.com/10044049348360.html
美的（Midea）冰箱186升两门电冰箱 风冷无霜 铂金净味 智能控温 双开门小型家用电 BCD-186WMA 榭湖银,1799,100+,"自营,厂商配送",https://item.jd.com/100046350719.html
海尔冰箱对开门双开门510升家用变频风冷无霜净味保鲜纤薄嵌入式厨装一体电冰箱BCD-510WDEM,3299,1000+,自营,https://item.jd.com/100028548939.html
京品家电卡萨帝（Casarte）原石系列 475升 法式三门家用超薄冰箱 一级能效 风冷无霜变频 暮云黑 BCD-475WLCI369PA,6699,5万+,自营,https://item.jd.com/100015722332.html
创维 (SKYWORTH）232升 三开门三温冰箱 家用公寓租房工程项目用小冰箱不占地 BCD-232T晨曦金,1049,100+,自营,https://item.jd.com/100047267075.html
松下（Panasonic）573升法式多门家用冰箱 超薄嵌入式冰箱四开门 大容量 一级能效 磨砂白色NR-EW57TMA-W,12990,5000+,"自营,赠",https://item.jd.com/100038056267.html
海尔（Haier）冰箱467升超薄十字开门一级能效双变频节能三挡变温母婴空间嵌入式星石蓝省电大容量,3799,2000+,"自营,厂商配送",https://item.jd.com/100036885446.html
容声(Ronshen) 221升三门风冷无霜冰箱家用节能电脑智能控温三开门免除霜电冰箱 BCD-221WD16NY,1699,1000+,"自营,厂商配送",https://item.jd.com/100037301719.html
京品家电海尔（Haier）536升智享系列变频风冷无霜十字双开四开门超薄家用电一级能效超大容量BCD-536WGHTDD9N9U1,4499,50万+,"自营,赠",https://item.jd.com/100010636125.html
海尔（Haier）531升星蕴系列一级能效对开双开门家用电冰箱超薄风冷无霜母婴BCD-531WGHSS5ED9U1超大容量分储,3899,50万+,"自营,满2000-100,赠",https://item.jd.com/100018200450.html
德姆勒（DEMULLER）212升复古冰箱家用三门电冰箱 化妆品强劲大容量网红冰箱冷藏冷冻节能 BCD-212芝士白,1699,21,自营,https://item.jd.com/100048363801.html
TCL 408升T1十字对开门多门四门精细分区养鲜冰箱变频一级能效风冷无霜 超薄家用电R408T1-U,2499,20万+,自营,https://item.jd.com/100018944926.html
志高（CHIGO）35L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪星光银,398,500+,自营,https://item.jd.com/100046775911.html
TCL162升双门养鲜冰箱节能环保38分贝低音 121升大冷藏 环保材质 快速制冷小型便捷租房R162L3-BZ,999,50万+,"自营,厂商配送",https://item.jd.com/100020180042.html
奥克斯（AUX）实标125升家用双两门大容量小型冰箱上冷藏下冷冻电冰箱宿舍寝室出租房用节能电BCD125P160L 银色,758,2万+,,https://item.jd.com/33013957412.html
容声(Ronshen) 冰箱529升家用对开门风冷无霜双变频深冷储鲜超薄大容量节能净味电,2499,1000+,自营,https://item.jd.com/100037150640.html
西门子(SIEMENS) 605升十字门冰箱超大容量 十区精细分储 精准保鲜BCD-605W(KC605691EC)湖蕴蓝,10899,2000+,自营,https://item.jd.com/100037912684.html
小米出品215升 三门小型家用电冰箱 三门三温节能安静运行冷冻冷藏 租房宿舍 BCD-215MDMJ05【厂直】,999,1000+,自营,https://item.jd.com/100045119259.html
拍拍【尾货机】夏新（Amoi）迷你小冰箱双门 冷藏冷冻小型家用租房宿舍电冰箱 节能省电低噪 一级能效/43L银,318,2000+,京东物流,https://item.jd.com/10044636309532.html
海尔冰柜家用小型大容量无霜双温冰柜超低温卧式保鲜柜冷藏冷冻速冻断电保护带脚轮食品筐商用冰柜节能 【双温双箱】180升 无需除霜 一级能效,1498.9,100+,,https://item.jd.com/10065468523041.html
容声(Ronshen) 529升对开门冰箱风冷无霜变频超薄净味双开门冰箱 BCD-529WD18HP,3999,5000+,"自营,满3990-1200",https://item.jd.com/10025169846677.html
拍拍海尔(Haier)小型双门/多门冰箱家用超薄风冷无霜/节能直冷 家用宿舍租房节能省电 智能尾货机 【租房神器 118升双门】,1899,1000+,满1799-1050,https://item.jd.com/70891615326.html
海尔（Haier）冰箱202升双门 风冷无霜家用电冰箱超薄小型双开门 二门两门办公室宿舍节能省电,1799,500+,自营,https://item.jd.com/100049381183.html
海尔(Haier)冰箱202升双门二门风冷无霜超薄小型家用电冰箱节能省电小冰箱 BCD-202WGHC290B9,1799,5000+,自营,https://item.jd.com/100039792411.html
拍拍华凌BCD-549WKPZH 549升冰箱双门对开门风冷无霜大容量 变频一级能效白色/深蓝色官翻机 白色,2299,5,,https://item.jd.com/10059299664684.html
海尔（Haier）冰箱312升三门小户型一级双变频风冷无霜阻氧干湿分储六档全温区变温净味杀菌电 海尔三门312升霞光彩晶外观+中门六档变温,3299,1000+,,https://item.jd.com/10033413720314.html
新飞（Frestec）118升 小型双门两门小冰箱迷你家用宿舍 租房冰箱办公室 环保（深空金）BCD-118L2D/G,699,10万+,自营,https://item.jd.com/100007091363.html
美的(Midea)臻润系列325升一级能效法式多门家用电冰箱风冷无霜BCD-325WFPM(E),2898,5000+,"秒杀,免邮,满2870-200",https://item.jd.com/10041801591400.html
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门微霜 98A168D【一级能效 上冷藏3层下冷冻3抽屉】,708,2万+,"秒杀,免邮,赠",https://item.jd.com/10030700943548.html
志高（CHIGO）冰箱小型家用 租房优选 冷藏冷冻双开门迷你电冰箱 节能保鲜低噪 BCD-86A156D 银色,628,1000+,自营,https://item.jd.com/100039340443.html
美的（Midea）217升冰箱三门新风冷无霜 节能三开门 家用小型电冰箱BCD-217WTMA,1899,1万+,自营,https://item.jd.com/100033978971.html
海尔冰箱四门风冷无霜智能双变频一级能效家用节能十字门大冰箱,3498.8,500+,,https://item.jd.com/10059875859755.html
美菱(MELING)253升三门冰箱 一级能效变频风冷无霜低噪纤薄嵌入式小型家用冰箱 BCD-253WP3CX,1999,5000+,"自营,厂商配送,券1000-100",https://item.jd.com/100023592073.html
美的（Midea）60厘米薄系列483升十字双开门四门超薄嵌入超大容量家用智能冰箱一级变频BCD-483WSPZM(E)白色,6599,2万+,"自营,券1500-120,满5000-400",https://item.jd.com/100034809761.html
京品家电博世（BOSCH）【灰阶十字分储】605升家用大容量变频一级能效对开四开门电无霜保鲜 KMF61A91TI 以旧换新,11099,1万+,"自营,每满1000-100,赠",https://item.jd.com/100021804539.html
西门子(SIEMENS) 509升对开三门冰箱 灵活嵌入分类储存大容量风冷无霜BCD-509W(KA92NEB47C)湖蕴蓝,8899,2万+,自营,https://item.jd.com/100018761249.html
拍拍【一级能效】【上门服务】申花小冰箱小型家用宿舍尾货机办公室节能迷你冷藏冷冻电 拉丝银【3天约1度电】两门82A150,598,2000+,,https://item.jd.com/10034957745644.html
容声（Ronshen）592升家用对开门冰箱大容量一级能效节能变频风冷无霜净味除菌BCD-592WD16HPA,2999,2000+,"自营,厂商配送",https://item.jd.com/100039194735.html
韩电（KEG）冰箱三门一级能效家用干湿分储变温净味母婴209升电冰箱BCD-209Y3 钛雅金 2台装,3198,8,自营,https://item.jd.com/100049303049.html
拍拍【99新】TCL 256升 双变频风冷无霜三门电冰箱 AAT养鲜 一级能效BCD-256WPJD,1759,60,,https://item.jd.com/10035893264981.html
海尔（Haier）331升一级能效双变频风冷无霜多门四门家用电冰箱三档变温低噪净味母婴BCD-331WLHFD78D9U1,3199,5万+,自营,https://item.jd.com/100008634225.html
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 66L星光银【2-3人使用】,508,5万+,,https://item.jd.com/64437458166.html
日普（RIPU） 双门小冰箱 小型迷你家用宿舍电冰箱冷藏冷冻节能 BCD-52A126D 银色,398,200+,自营,https://item.jd.com/100036057913.html
Haier/海尔冰箱双门小冰箱小型迷你家用家电超薄风冷无霜/直冷二门节能电冰箱 180升小型节能直冷180TMPS,1099,10万+,,https://item.jd.com/31106890967.html
博世（BOSCH）双门冰箱 两门 431升大容量 欧洲原装进口 风冷无霜 一级能效 KGN49SB40C 维他保鲜,15999,200+,自营,https://item.jd.com/100037142757.html
志高（CHIGO）138L冰箱小三门迷你 分区储存净味保鲜 冷藏冷冻节能低噪适合家用宿舍公司 玻璃面板,799,100+,自营,https://item.jd.com/100040135673.html
上菱200升三门冰箱风冷无霜家用大容量电冰箱小型 中门软冷冻 小户型租房宿舍以旧换新 BMY200WL,1199,5000+,自营,https://item.jd.com/100051330163.html
拍拍华凌冰箱213升三门二级能效节能低温补偿家用冷冻冷藏BCD-213TH【样品机】,1149,200+,赠,https://item.jd.com/10035007673217.html
爱心东东奥克斯（AUX）家用单门迷你小型冰箱 冷藏保鲜小冰箱 宿舍租房电冰箱 BC-22K68 22升 银色,298,5万+,"京东物流,秒杀,赠",https://item.jd.com/64213007717.html
【京东金榜】海尔冰箱风冷无霜 智能双变频 一级能效 干湿分储,2199,5000+,"自营,厂商配送",https://item.jd.com/100041163611.html
海尔（Haier）冰箱智能双变频双开门对开门超薄箱体机身风冷无霜大容量能效一级能效节能以旧换新 527双变频,3099,2000+,赠,https://item.jd.com/10028242442401.html
海信（Hisense）小冰箱小型家用电冰箱双门二门 风冷无霜 178升 节能低噪 小户型租房用BCD-178WVK1FQ以旧换新,1399,20万+,自营,https://item.jd.com/100025156053.html
