商品标题,商品价格,评论量,标签,商品详情页
南极人洗衣机全自动波蓝光健康洗护智能风干桶自洁宿舍家用洗脱一体机10KG 蓝光洗护+智能风干,549,200+,自营,https://item.jd.com/100045963187.html
海尔（Haier）滚筒洗衣机全自动 10KG大容量 变频电机 双重除菌99.9% 智能投放 以旧换新 EG100MATE6S,2299,20万+,自营,https://item.jd.com/100029722552.html
YANGZI10公斤洗衣机全自动家用大容量智能蓝光波轮洗烘一体风干出租房热烘干 18公斤蓝光纳米健康洗/智能强力风干,878,1000+,,https://item.jd.com/10059368983520.html
海尔（Haier）滚筒洗衣机全自动京品家电 10公斤洗烘一体 智能投放 彩屏直驱电机 以旧换新 EG100HBDC8SU1,4699,20万+,"自营,满2000-400,赠",https://item.jd.com/100014325166.html
樱花（SAKURA）20公斤半自动洗衣机 家用商用双缸双桶大容量波轮洗衣机 租房宾馆酒店大功率 3.5公斤小双桶【白色】,239,2000+,,https://item.jd.com/26490215595.html
YANGZI10公斤洗衣机全自动家用大容量智能蓝光波轮洗烘一体风干出租房热烘干 9公斤蓝光纳米健康洗/智能强力风干,518,1000+,,https://item.jd.com/10059368958110.html
YANGZI10公斤洗衣机全自动家用大容量智能蓝光波轮洗烘一体风干出租房热烘干 9公斤蓝光纳米健康洗/智能强力烘干,638,1000+,,https://item.jd.com/10059368983511.html
YANGZI10公斤洗衣机全自动家用大容量智能蓝光波轮洗烘一体风干出租房热烘干 12公斤蓝光纳米健康洗/智能强力风干,638,1000+,,https://item.jd.com/10059368983516.html
小天鹅（LittleSwan）10公斤双桶双缸洗衣机12kg家用大容量15公斤商用半自动波轮 TP100-S988【10公斤钢化玻璃盖板】,789,5000+,秒杀,https://item.jd.com/10054362717316.html
松下（Panasonic）滚筒洗衣机带烘干10公斤除螨高温洗烘干一体变频全自动家用大容量 XQG100-EG1UM,3599,2000+,"自营,厂商配送",https://item.jd.com/100018283614.html
拍拍【尾货机】志高（CHIGO）迷你洗衣机小型家用洗脱一体半全自动波轮大容量婴儿童宿舍官方【品质家电】 3.2kg顶配蓝光+加厚+脱水,238,100+,,https://item.jd.com/10045663972078.html
美菱(MELING)10公斤滚筒洗衣机 一级能效全自动自由嵌入 巴氏除菌除螨洗节能省电 G100M14556BX,2199,500+,自营,https://item.jd.com/100037979531.html
拍拍小天鹅10公斤全自动家用波轮洗衣机洗脱一体大容量银离子除菌防缠绕尾货机 TB100VC123B@ 4公斤:专业洗鞋机+不能洗衣,349,70,赠,https://item.jd.com/10060606403451.html
TCL 10KG波轮T3大容量洗衣机全自动洗衣机 钢化玻璃阻尼盖板 整机保修三年XQB100-T3,1699,200+,"自营,厂商配送",https://item.jd.com/100035742273.html
拍拍EB100B20Mate1海尔全自动10公斤大容量自编程波轮洗衣机尾货机直驱变频除螨筒自洁一级能效 Mate1,1494,1,,https://item.jd.com/10065229420006.html
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 洗烘一体 物理去渍 超薄10公斤 TD100RFTEC-T50C,4599,10万+,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100015836890.html
爱心东东YANGZI全自动洗衣机10公斤大容量租房宿舍洗烘一体小型波轮智能热烘干 10KG强力风干【送货入户 全国联保】,589,2000+,"满99-10,赠",https://item.jd.com/10063949140662.html
拍拍【全新】扬子洁佳洗衣机全自动波轮洗衣机10公斤大容量内筒洗衣机 9KG智能风干,535,4,,https://item.jd.com/10067395975049.html
小天鹅（LittleSwan）滚筒洗衣机全自动 超薄全嵌【TD100S85】洗烘一体 超微净泡 国风外观 10公斤 以旧换新,6299,10万+,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100021468345.html
西门子(SIEMENS) 超氧10KG洗衣机 除菌除螨空气洗 双驱变频 高温筒洁 XQG100-WB45UM210W(湖蕴蓝）,7999,2万+,自营,https://item.jd.com/100038453756.html
拍拍【尾货机】西门子 10公斤变频滚筒洗衣机 快洗15’ 羽绒服洗涤 XQG100-WM12P2692W,3299,18,,https://item.jd.com/10028825208797.html
长虹阳光半自动洗衣机 家用双缸双桶洗脱一体机 大容量 脱水甩干机 16公斤金色 不锈钢洗涤桶+强动力双电机,798,5000+,,https://item.jd.com/10024621989402.html
洗衣机全自动10公斤波轮大容量家用宿舍节能省电YANGZI 20公斤蓝光纳米健康洗/智能强力风干 8.0公斤蓝光纳米健康洗/智能强力风干,428,1000+,赠,https://item.jd.com/10056393739010.html
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能波轮洗脱一体 8.0KG智能风干蓝光款,538,2万+,满99-10,https://item.jd.com/10021584652378.html
梧桐树（WUTONGSHU）内衣裤机洗脱一体多功能折叠洗衣机洗袜机懒人除汗味蓝光杀菌洗袜机半全自动非洗烘一体 小号绿色蓝光杀菌+洗涤+脱水+排水,139,1,"京东物流,免邮,赠",https://item.jd.com/10066072426317.html
洗衣机全自动10公斤波轮洗烘一体大容量租房宿舍智能家电节能省电长虹洗衣机 8.2公斤KG智能风干【蓝光除菌】,438,100+,赠,https://item.jd.com/10066278647954.html
海尔（Haier）直驱变频洗衣机家用波轮全自动10公斤大容量自编程桶自洁羊毛洗除螨洗量衣进水 XQB100-BZ218,1999,1万+,自营,https://item.jd.com/100027080194.html
单人洗衣机全自动小型折叠迷你便携式宿舍学生多功能单桶波轮洗衣机非洗烘一体梧桐树 迷你款.+绿排水口+沥水篮,129,51,"京东物流,免邮,赠",https://item.jd.com/10066072079506.html
拍拍【上门服务】【省水省电】申花全自动波轮洗衣机家用小型舍尾货机小天鹅美的小米海尔租房智能洗脱一体大容量 8.0KG【自洁桶+蓝光+风干+强电机+预,468,2000+,,https://item.jd.com/10034957292357.html
小鸭洗衣机半自动 双桶双缸大容量12KG家用波轮 洗脱两用带甩干 洗大件宾馆商用 以旧换新 【品质家电】12公斤 双桶双电机 透明黑,498,5000+,"每满498-10,赠",https://item.jd.com/10027940524747.html
奥克斯（AUX）全自动波轮洗衣机 小型家用洗脱一体风干迷你一键脱水带甩干大容量 50 仿生手洗+10大程序【 1人使用】,468,1万+,京东物流,https://item.jd.com/10064225055627.html
拍拍【尾货机】小天鹅 扬派 洗衣机全自动小型波轮健康蓝光洗智能风干家用宿舍洗脱一体机 6公斤【蓝光除菌+自动风干】,435,200+,,https://item.jd.com/10066155620845.html
小鸭牌全自动洗衣机小型宿舍迷你母婴儿童小孩宝宝专属家用出租房预约洗脱一体 4.2kg全自动【强力电机+全国联保】透明黑,458,200+,赠,https://item.jd.com/10067332749273.html
TCL 9KG波轮全自动洗衣机家用大容量健康除螨洁净筒风干 一键洗衣四重智控 整机保修三年 【9KG大容量+100%除螨率】B90L100,749,31,,https://item.jd.com/10067367480647.html
小天鹅（LittleSwan）直驱变频波轮洗衣机全自动 除螨大容量节能省水家用租房公寓 京品家电 【8KG】直驱变频波轮,1549,100+,满1539-440,https://item.jd.com/10060506940320.html
海尔出品波轮洗衣机全自动【智能感知】【量衣进水】8/10公斤除螨洗家用租房桶自洁桶干燥 统帅10公斤洗脱一体【自动调节用水量】,999,41,,https://item.jd.com/10066913867311.html
拍拍【尾货机】小天鹅 小鸭 全自动洗衣机8\\10kg家用波轮大容量热烘干迷你甩干脱水机学生宿舍出租房 8kg一键智能+蓝光洗护【推荐3-5人】,644,1000+,,https://item.jd.com/10049521616091.html
東芝（TOSHIBA）东芝 滚筒洗衣机全自动 大白桃 10公斤大容量 变频电机 UFB超微泡 巨浪洗 纳米级洁净 以旧换新,3599,2000+,"自营,厂商配送",https://item.jd.com/100041639173.html
爱心东东YANGZI全自动洗衣机10公斤大容量租房宿舍洗烘一体小型波轮智能热烘干 10KG智能风干【送货入户 全国联保】,549,2000+,"满99-10,赠",https://item.jd.com/10063949140661.html
拍拍【上门服务】【破损包赔】申花全自动波轮洗衣机家用美的小型宿舍海尔尾货机小天鹅洗一体蓝光节能大容量 3.5KG-母婴专洗【童锁保护+智能风干】,388,5000+,,https://item.jd.com/10033082209531.html
扬子7.5KG洗衣机小型迷你半自动单桶筒家用婴儿童宿舍租房 扬子 7.5KG方桶蓝光款【黑色】,198,5000+,,https://item.jd.com/10038980284470.html
爱心东东洗衣机12公斤洗衣机全自动家用10kg热烘干波轮滚筒洗烘一体大容量 9.0公斤强力洗涤智能风干 冲量款,549,13,赠,https://item.jd.com/10066990227082.html
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 6.5KG【蓝光洗护+智能风干+强动力电机】,558,1000+,"京东物流,免邮",https://item.jd.com/10052676906591.html
海尔（Haier）叠黛和美洗烘套装 10Kg直驱洗衣机全自动+热泵烘干机家用组合 洗烘护一体式 一屏智控 H9 B10B10,8499,2万+,"自营,券5000-500",https://item.jd.com/100033033468.html
拍拍申花洗衣机全自动家用小型宿舍公寓尾货机小天鹅美的小米海尔洗脱一体风干桶波轮 3.5KG-母婴专洗-限洗内衣T恤衬衣等-发樱花,388,100+,,https://item.jd.com/10045881268523.html
拍拍【99新】TCL 10公斤DD直驱全自动变频滚筒洗衣机 整机保修三年高温除菌除螨G100V100-D 10公斤直驱星曜灰G100V200-D,1599,42,,https://item.jd.com/10035893649882.html
美的（Midea）随心洗系列 8公斤全自动波轮洗衣机专利免清洗立方内桶水电双宽MB80ECO1【专】,999,500+,自营,https://item.jd.com/100036769441.html
海尔（Haier）(Haier) 波轮洗衣机全自动家电5公斤迷你婴儿小型儿童内衣小型直驱变频母婴专属 XQB50-B278,1699,10万+,"自营,赠",https://item.jd.com/100035918232.html
拍拍【尾货机】扬子洁佳12Kg洗衣机全自动波轮大容量内筒洗衣机 12KG强力风干【六年质保 送货入户】,602,82,,https://item.jd.com/10066472268013.html
海尔（Haier）洗衣机全自动滚筒变频家用10公斤大容量洗衣机香薰抑味巴氏除菌超柔洗筒自洁以旧换新 10公斤金色变频+巴氏除菌,1899,10万+,"免邮,满1850-200",https://item.jd.com/22602257123.html
小天鹅(LittleSwan)波轮洗衣机全自动10公斤大容量除螨纳米除菌以旧换新健康免清洗京品 10KG水魔方防缠绕 TB100VT85WACLY,1899,1万+,"自营,满1889-100",https://item.jd.com/10052397381322.html
拍拍【尾货机】小天鹅 申花8KG 10公斤波轮宿舍租房家用 大容量全自动洗衣机 10KG 智能风干 咖啡金【申花】,618,500+,,https://item.jd.com/10059276073929.html
小天鹅（LittleSwan）全自动洗衣机8公斤波轮大容量宿舍租房家用节能省电单脱水甩干 TB80VC123B,849,2000+,"自营,厂商配送",https://item.jd.com/100048820825.html
TCL 4KG波轮迷你洗衣机宿舍租房神器全自动波轮小型迷你洗衣机 单脱水 租房必备 XQB40-36SP,569,100万+,"自营,厂商配送",https://item.jd.com/100020504846.html
松下（Panasonic）超薄洗衣机洗烘一体机滚筒全自动10kg 纳诺怡除味 光动银除菌泡沫净XQG100-SD139以旧换新,7099,2万+,"自营,券999-50,满3000-500,赠",https://item.jd.com/100007234155.html
美的（Midea）洗衣机 波轮全自动家用大容量除螨节能安静免清洗水电双宽 耐用声音小快洗强洗租房宿舍洗脱一机式 10KG公斤丨除螨更耐用丨升级尊享,1049,2万+,京东物流,https://item.jd.com/10040006042170.html
拍拍美的MP80-DS805家用宿舍双桶双缸半自动洗衣机大容量8KG 尾货机,679,100+,赠,https://item.jd.com/10023224383170.html
幸福久久50公斤洗衣机全自动洗大物件大型容量工业家商用宾馆酒店医院学校风干 39kg耐高温风干加厚加强升级款,1900,2000+,,https://item.jd.com/10028131911770.html
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型小天鹅宿舍尾货机租房智能大容量洗脱一体 3.0KG【深度除螨+15分钟快洗】小米,799,5万+,,https://item.jd.com/10033212340497.html
TCL官方直发TCL 8\/10KG滚筒洗衣机全自动变频一级能效安静低音 蒸汽除菌除螨15大程序（极地蓝） G100L130-B【10公斤畅享款】,1299,2000+,"京东物流,每满1298-20",https://item.jd.com/10036044086270.html
志高（CHIGO）迷你洗衣机洗脱一体小型内衣裤洗袜子神器家用大容量宿舍母婴儿童单身半全自动 5KG普通款【省水省电省钱+强劲动力+深层洁净】,218,2万+,,https://item.jd.com/10051810110835.html
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 10公斤 洗涤剂自动投放 除菌净螨 BLDC变频TD100V196WIDY,3099,50万+,"自营,券599-20,每满1000-100,赠",https://item.jd.com/100027794489.html
长虹洗衣机全自动中小型迷你儿童母婴家用宿舍智能波轮洗衣机带甩干机脱水风干节能蓝光全自动 5.2公斤强力风干强力电机 推荐1-2人使用,528,2万+,"京东物流,免邮,券99-10",https://item.jd.com/20283950564.html
洗衣机全自动10公斤波轮大容量家用宿舍节能省电YANGZI 8.0公斤蓝光纳米健康洗/智能强力风干 7.5公斤 蓝光纳米健康洗/智能强力风干,428,2000+,赠,https://item.jd.com/10060877083819.html
洗衣机全自动10公斤波轮洗烘一体大容量租房宿舍智能家电节能省电长虹洗衣机 7.5公斤KG智能风干【蓝光除菌】,438,100+,赠,https://item.jd.com/10066278647950.html
"志高30/40公斤洗衣机全自动家商用大型容量50/25kg宾馆酒店学校洗衣店毛毯工业15kg风干脱水 预付定金50, 剩余5天内完成再发货",50,5000+,满200-30,https://item.jd.com/10066476243721.html
海尔出品滚筒洗衣机全自动10kg公斤家用变频智能大容量一级能效除菌摇蓝柔洗洗衣机 统帅海尔出品10公斤+变频电机+羊毛洗烘一体,1999,1000+,"放心购,满1989-100",https://item.jd.com/10060749031583.html
小天鹅（LittleSwan）洗衣机全自动滚筒洗衣机烘干机10公斤 健康除菌去螨消毒洗 BLDC变频 筒自洁上排水 【性价比单烘机】7KG 直排式 TH70VZ21S,1299,5000+,"京东物流,免邮",https://item.jd.com/10060805799399.html
海信(Hisense)波轮洗衣机全自动 4.5公斤小型 家用租房宿舍 智能洗脱一体机 顽渍洗母婴洗HB45D128,649,2万+,"自营,每满600-50",https://item.jd.com/100049582249.html
洁王鸭鸭大单桶家用大容量洗脱一体半全自动小型迷你洗衣机宿舍 扬子7.5kg蓝色经典款,394.2,0,,https://item.jd.com/10064942919772.html
海尔（Haier)波轮洗衣机全自动家电 以旧换新 脱水机 双动力防缠绕 10公斤大容量 免双EMS100B26Mate6,3699,100万+,"自营,满1000-200,赠",https://item.jd.com/100020786616.html
荣事达（Royalstar）【一键智能】小型波轮全自动洗衣机家用出租房宿舍用迷你洗脱一体 6.5KG咖啡金 蓝光 智能风干(荣事.达系列),519,2000+,"满299-10,赠",https://item.jd.com/10052477660763.html
拍拍小天鹅洗衣机10公斤kg全自动家用变频滚筒洗脱一体机家用大容量尾货机 TG100V196WIDY 10公斤：低音变频+健康除菌洗,1589,100+,"免邮,券499-50,赠",https://item.jd.com/10059341159078.html
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型小天鹅宿舍尾货机租房智能大容量洗脱一体 8.5KG【预约+蓝光+风干】志高,578,5万+,,https://item.jd.com/10033212340499.html
申花（SHENHUA）8.5KG 双缸双桶洗衣机半自动大容量家用商脱水甩干机 强劲动力洗大件XPB85-8168S 蓝,378,1000+,满300-10,https://item.jd.com/100048395523.html
拍拍奥克斯（AUX）洗脱13公斤大容量双缸桶洗衣机半自动宿舍寝室家用小型迷你 洗脱5.0公斤白色,336,60,,https://item.jd.com/10049509311274.html
拍拍美的洗衣机8公斤波轮全自动大容量免清洗家用甩干脱水MB80V33B【样品机】,869,29,赠,https://item.jd.com/10036773316457.html
拍拍小天鹅洗衣机全自动波轮家用水魔方防缠绕智能10公斤大容量尾货机 TB100VT818WDCLY 10公斤:直驱变频电机+防缠绕,1649,100+,赠,https://item.jd.com/10057212343947.html
小天鹅（LittleSwan）10公斤水魔方系列波轮洗衣机全自动 大容量家用 纳米银离子除菌 TB100VT85WACLY,1899,2000+,自营,https://item.jd.com/100025491109.html
德玛仕（DEMASHI）商用洗衣机 工业水洗机洗脱一体机100公斤 XYJ-100+配2台烘干机100公斤烘干机HGJ-200两台,230880,0,自营,https://item.jd.com/100041608012.html
拍拍【尾货机】小天鹅 小鸭 全自动洗衣机8\\10kg家用波轮大容量热烘干迷你甩干脱水机学生宿舍出租房 6kg一键智能+蓝光洗护【1-2人适用】,594,1000+,,https://item.jd.com/10049521616089.html
拍拍小天鹅10公斤大容量洗衣机全自动家用变频家用洗烘套装尾货机 TG100VT616WIADY-T1B 10公斤：低音变频+健康除菌洗,1729,1000+,赠,https://item.jd.com/10057708008767.html
拍拍申花洗衣机全自动家用小型宿舍婴儿童迷你尾货机小天鹅美的小米海尔智能洗脱一体风干桶蓝光 6.0KG风干-蓝光-强电机-典雅金,418,38,,https://item.jd.com/10046065185844.html
高温消毒烫洗脱一体全自动滚筒洗衣机 10公斤+巴氏除菌+蒸汽防过敏+双喷淋+桶自洁,1598,1000+,"满999-100,赠",https://item.jd.com/10059127285966.html
海尔（Haier）9KG全自动波轮洗衣机直驱变频一级能效家用大容量智能预约 桶自洁+除螨洗XQB90-BM12699,1399,1万+,"自营,券999-200",https://item.jd.com/100026873273.html
海尔（Haier）洗衣机 10KG直驱变频滚筒洗衣机全自动 晶彩智能投放洗烘一体机 以旧换新 10KG玉墨银+FPA直驱+微蒸空气洗+智能投放,4199,1万+,"京东物流,免邮,满3999-400",https://item.jd.com/10049938926601.html
松下（Panasonic）滚筒洗衣机全自动大容量10公斤家用节能BLDC变频单洗银色泡沫净 XQG100-N1MT,2999,5000+,自营,https://item.jd.com/100040359302.html
小鸭洗衣机半自动小型迷你波轮 大容量宿舍租房家用 双桶双缸分区 脱水甩干老式强力去污以旧换新 【匠心推荐】8.5公斤 品质电机 透明黑,398,2万+,"每满398-10,赠",https://item.jd.com/10026412266666.html
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 8公斤香槟金【蓝光洗护+智能风干+强动力电机】,593,50万+,"京东物流,秒杀,免邮,券500-40",https://item.jd.com/31021465258.html
夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍家用洗脱一体机 9公斤【蓝光洗护+智能风干+强力电机】,538,10万+,"京东物流,秒杀",https://item.jd.com/10033167827940.html
志高(CHIGO)洗衣机全自动波轮家用大容量智能洗脱一体机洗烘一体小型迷你宿舍 3.5公斤【蓝光洗护 智能风干 强力去污】强力电机,428,2000+,"免邮,券418-10",https://item.jd.com/10055951238254.html
小天鹅（LittleSwan）洗衣机全自动滚筒 10公斤家用大容量 纳米银离子除菌 WIFI智控 TG100VC62WADY,1849,5000+,"自营,券499-50",https://item.jd.com/100029710860.html
海尔（Haier）全自动波轮家用洗衣机大容量宿舍小型以旧换新洗衣机 【10公斤】防霉波轮+专属除螨洗（升级直驱变频）,1899,1000+,"京东物流,新品,免邮,每满1879-500,",https://item.jd.com/10066388280496.html
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤大容量智能家电快洗宿舍租房 以旧换新 8公斤波轮 TB80VC123B,849,100+,京东物流,https://item.jd.com/10068158784372.html
美的（Midea）8公斤大容量全自动波轮洗衣机宿舍租房家用脱水甩干内桶专利免清洗MB80V33B,819,2000+,"自营,厂商配送",https://item.jd.com/100020867623.html
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列【TG100VC8】 升级冷水洗 1.1洗净比 超薄10公斤以旧换新,3799,20万+,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573787.html
康佳8公斤变频除菌滚筒洗衣机全自动 大小家庭适用 内衣婴儿洗 一级能效 XQG80-BB12D01W,1199,5万+,自营,https://item.jd.com/100037095188.html
西门子（SIEMENS）9KG大容量滚筒变频洗衣机全自动大容量 高温筒清洁 白色 WG42A2Z01W,2999,5000+,"京东物流,免邮",https://item.jd.com/72102250028.html
威力（WEILI）6公斤 波轮洗衣机全自动 13分钟快洗 洗衣机小型 租房宿舍神器 以旧换新（雅白色）XQB60-6026B,599,20万+,自营,https://item.jd.com/5110681.html
金帅大容量10公斤半自动洗衣机双桶双电机家用波轮脱水一键甩干洗脱两用老人会用XPB100-2668S,569,1万+,"自营,厂商配送",https://item.jd.com/100026706586.html
海飞（haifei）5.6公斤家用小型宿舍用尔迷你小巧双桶洗衣机半自动双缸洗衣机洗脱水一体家用 透明黑,268,2万+,,https://item.jd.com/47133473753.html
银落 折叠洗衣机迷你小型便携式家用大学生宿舍半自动懒人洗脱一体洗宝宝衣服内衣袜子清洗神器带脱水 【清新绿】洗涤+脱水+排水,68,2000+,赠,https://item.jd.com/10060827123945.html
小天鹅（LittleSwan）【高性价比】就近仓发货波轮洗衣机全自动品质电机 租房家用免清洗升级除螨 8公斤波轮 TB80VC123B,898,2000+,"京东物流,秒杀,券11-10",https://item.jd.com/10047600981117.html
YANGZI扬子集团10公斤大容量双桶双缸波轮内衣儿童洗衣机半自动小型迷你甩干脱水家用宿舍出租房必备 6.5公斤 白色【基础款】,288,2万+,,https://item.jd.com/10033516245327.html
海尔（Haier）洗衣机直驱变频滚筒全自动10公斤家用大容量洗脱一体机巴氏除菌除螨专利双喷淋,2799,5000+,"自营,厂商配送,券2000-100",https://item.jd.com/100039180364.html
全自动洗衣机家用10公斤大容量智能蓝光波轮风干出租房洗衣机扬派 10公斤蓝光纳米健康洗/智能强力风干,458,200+,,https://item.jd.com/10062150730132.html
海尔（Haier）全自动一级能效 节能变频 智能预约大容量波轮洗衣机 8公斤直驱变频 专属洗护波轮,1099,200+,,https://item.jd.com/10061709867199.html
美的全自动直驱变频洗衣机波轮10公斤kg大容量 家用出租房宿舍 噪音小省电健康除螨羊毛洗 内筒免清洗 健康除螨10公斤波轮,1699,66,,https://item.jd.com/10067798954518.html
全自动洗衣机大容量租房宿舍洗烘一体小型波轮智能热烘干 7.5KG蓝光+强力风干【10年联保】,608,1000+,赠,https://item.jd.com/10058611198581.html
小天鹅家用洗衣机全自动8\\\\/10\\\/12公斤大容量带烘干波轮洗烘一体机 全自动12公斤风干+热烘干 保修十年,988,200+,赠,https://item.jd.com/10067670241936.html
美的（Midea）波轮洗衣机半自动0.5公斤迷你洗衣机小 儿童洗衣机 婴儿洗衣机 内衣MX-NBE01W,549,50万+,"自营,券200-20",https://item.jd.com/100020236285.html
海尔（Haier）10KG全自动滚筒洗衣机直驱变频家用大容量香薰/除菌双喷淋中途添衣 一级能效G100328B12S,3199,1万+,"自营,厂商配送,券2599-500",https://item.jd.com/100032121643.html
小天鹅(LittleSwan) 滚筒洗衣机全自动 10公斤洗烘一体 京东小家 以旧换新 银离子除菌TD100V62WADS5,2799,100万+,"自营,每满1000-100",https://item.jd.com/7243096.html
申花（SHENHUA）洗衣机半自动 双缸大容量家用双桶商用小型 强劲动力洗大件脱水甩干机 以旧换新 【10公斤 洗脱分离 好运金】,438,65,"满99-10,赠",https://item.jd.com/10066597699201.html
志高（CHIGO）4.8公斤家用全自动洗衣机租房公寓智能波轮洗脱一体机带风干功能XQB48-2010咖啡金,478,1万+,满400-10,https://item.jd.com/100036339469.html
松下（Panasonic）滚筒洗衣机全自动超薄8公斤家用节能BLDC变频一级能效下排水白色 XQG80-N82WN,1999,5000+,"自营,厂商配送",https://item.jd.com/100029785054.html
澳柯玛（AUCMA）9公斤全自动波轮洗衣机 大容量节能省水 家用宿舍租房高性价比 XQB90-8978,899,1万+,"自营,厂商配送,满3000-200",https://item.jd.com/100027280506.html
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤高温消毒洗TG100VT096WDG-Y1T 【镇店推荐】10KG健康除螨滚筒款,1999,5000+,"京东物流,满1900-200",https://item.jd.com/71472345636.html
小天鹅（LittleSwan）1.1洗净比 水魔方 智能投放 10kg滚筒洗衣机+全自动热泵烘干机家用 TG100VC8洗烘套装|87升级款,8699,20万+,"自营,券500-20,满5000-500",https://item.jd.com/100037285967.html
夏新（Amoi）全自动洗衣机 蓝光健康洗护 大容量波轮洗涤 宿舍家用智能洗脱一体机带风干功能 3.8公斤主销款【蓝光洗护+智能风干】,399,5000+,京东物流,https://item.jd.com/10034153441389.html
小熊（Bear）迷你洗衣机 婴儿小型儿童内衣波轮洗衣机 便携微型洗衣机小 蓝光除菌 | 5L大容量,399,200+,"自营,每满399-160",https://item.jd.com/10063951478332.html
海尔（Haier）10KG全自动变频滚筒洗衣机家用大容量智能投放525mm大筒径双喷淋香薰/除菌 精华洗XQG100-BD14326L,3798,500+,自营,https://item.jd.com/100042869445.html
TCL 便捷大容量小身材波轮洗衣机 宿舍租房神器 整机保修三年 超薄机身 20+分钟快洗 以旧换新 XQB40-36SPJ 波轮,569,500+,自营,https://item.jd.com/10057081976318.html
爱立家 洗衣机折叠小型迷你内衣内裤专用袜子清洗神器全自动家用洗脱一体 粉色,160,0,"自营,厂商配送",https://item.jd.com/100043196920.html
YANGZI10公斤洗衣机全自动家用大容量智能蓝光波轮洗烘一体风干出租房热烘干 13公斤蓝光纳米健康洗/智能强力风干,718,1000+,,https://item.jd.com/10059368983518.html
美的(Midea)波轮洗衣机全自动 10公斤家用大容量 内桶免清洗 纳米银离子除菌 升级除螨洗 MB100VC157,1699,24,"京东物流,满1689-290",https://item.jd.com/10065932863184.html
爱心东东YANGZI全自动洗衣机10公斤大容量租房宿舍洗烘一体小型波轮智能热烘干 8KG智能风干【送货入户 全国联保】,499,2000+,"满99-10,赠",https://item.jd.com/10063949140651.html
拍拍【京选品质】学生宿舍专用洗衣机 迷你洗衣机小型脱水全家用自动便携宿舍婴儿内衣物内裤 1至999件 迷你_白色(蓝光+沥水桶),188,0,,https://item.jd.com/10066195368355.html
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 10KG【蓝光洗护+智能风干+强动力电机】,798,1000+,"京东物流,免邮",https://item.jd.com/10052676906600.html
海尔（Haier）叠黛和美洗烘套装 10Kg智投滚筒洗衣机全自动+双擎热泵烘干机家用组合 洗烘护一体 XQG100-BD286U1,12498,2万+,自营,https://item.jd.com/100011923639.html
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型小天鹅宿舍尾货机租房智能大容量洗脱一体 7.5KG【蓝光洁衣+智能风干】志高,528,5万+,,https://item.jd.com/10033212503911.html
海尔（Haier）滚筒洗衣机全自动 10公斤大容量 超薄平嵌 光等离子极光系列 直驱变频电机 100-B14376LU1,5499,5万+,"自营,赠",https://item.jd.com/100030150389.html
小天鹅（LittleSwan）水魔方系列 10KG洗烘一体洗衣机 全自动 以旧换新 智能家电 TD100V866WMADG-T1C,3999,1万+,自营,https://item.jd.com/100018366674.html
拍拍小天鹅蓝氧特渍净10公斤滚筒洗衣机全自动洗烘一体超薄嵌入大容量变频家用尾货机 TD100MS9ILZ 10公斤：超薄机身+蓝氧去污+智能投放洗涤剂,5519,62,赠,https://item.jd.com/10060913432252.html
海信(Hisense)小哈利 波轮洗衣机全自动 3公斤迷你洗衣机小型 婴儿儿童洗衣机 除螨洗HB30D128以旧换新,719,20万+,"自营,券11-10,每满600-50",https://item.jd.com/100029131321.html
拍拍EG100MATE3S海尔10公斤洗衣机家用一级能效尾货机香薰洗除菌除螨羽绒新衣洗大容量变频滚筒,1799,5,,https://item.jd.com/10060330051552.html
京品家电松下（Panasonic）白月光洗烘套装 10kg全自动滚筒洗衣机+9kg热泵烘干机家用 五档干衣 免熨烫31JED+EH900W,10999,2000+,自营,https://item.jd.com/100012232309.html
美的洗衣机全自动 家用5.5公斤波轮 全自动洗衣机 宿舍租房 内桶自清洁 MB55V35E,1599,1000+,满1589-690,https://item.jd.com/34663071499.html
拍拍美的洗衣机10公斤滚筒全自动大容量巴氏除菌洗高温筒自洁BLDC变频MG100V31DG5【样品机】,1679,14,赠,https://item.jd.com/10035868898169.html
