商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
雪花(SNOWFLK)空调定频挂机家用空调出租屋用小型单冷卧室壁挂式空调 节能壁挂式(纯铜管) 1匹单冷KF-25GW 不包安装(需额外购买安装服务),1209,1000+,,,https://item.jd.com/10046581089536.html,(1300+),-1,-1,99%
春兰（Chunlan） 大1.5匹 新能效变频冷暖节能省电 低噪家用壁挂式卧室办公室空调挂机 KFR-35GW/AZ3BPdWc-N3,1899,16,,自营,https://item.jd.com/100050119617.html,-8,0,0,100%
三菱重工中央空调风管机一拖一3匹三级能效嵌入式空调定频,14999,1,,自营,https://item.jd.com/100046749665.html,-1,0,0,100%
美的（Midea）【官仓直配】冷静星2代/风酷/风尊 智能空调挂机壁挂式除湿冷暖家用卧室宿舍 以旧换新 【风酷1.5匹P】一级变频冷暖大风口 35XHC1,2799,1000+,,"京东物流,放心购,券100-30",https://item.jd.com/10067820351010.html,(1000+),0,0,100%
拍拍【尾货机】东宝空调挂机1匹2匹.5匹单冷暖空调挂机出租房用冷暖两用1p3匹壁挂式变频 正1匹单冷全铜管-不含安装,1280,71,,,https://item.jd.com/10066459124012.html,(1000+),0,0,100%
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 1.5P单冷+不带安装【全国联保十年】先科,1499,100+,,赠,https://item.jd.com/10066853855541.html,(10+),-1,-1,56%
康佳（KONKA）1.5匹 新能效 快速冷暖 一键节能 以旧换新 变频壁挂式空调挂机 KFR-35GW/Y3,1699,20万+,,自营,https://item.jd.com/100021827444.html,(19万+),(600+),(600+),98%
美的（Midea）空调 大1匹/1.5匹 新三级变频空调冷暖 自清洁智能低噪挂机 智弧 大1匹--智弧MJA3,2299,10万+,,"京东物流,放心购,免邮,券2000-30",https://item.jd.com/11536182164.html,(11万+),(200+),(200+),99%
先科（SAST）1.5匹新风空调挂机家用客厅壁挂式冷暖两用智能直流变频除湿双节能省电静音无风感 正1匹单冷【9-12㎡】铝管 不提供安装服务,1299,500+,,,https://item.jd.com/10037079012518.html,(200+),-3,-3,98%
夏新（AMOI）定频冷暖空调挂机 新能效 家用壁挂式卧室出租屋 柜机 节能省电 全铜管 自清洁 正一匹单冷-大风口（JD安装） 全国联保 压缩机十年保修,1349,1万+,,3件9.8折,https://item.jd.com/10029424278059.html,(7400+),(40+),(40+),97%
日本山水（SANSUI）空调挂机1匹1.5匹新风空调家用冷暖壁挂式立式家用空调 正1匹单冷【山水系列】 送货入户【提供基础安装】,1299,2000+,,满999-10,https://item.jd.com/10052917554667.html,(800+),-10,-10,97%
爱心东东SANSUI【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 正1P单冷+上门安装【全国联保十年】先科,1359,90,,"新品,免邮,赠",https://item.jd.com/10067934688419.html,(90+),0,0,100%
奥克斯(AUX)空调 大1匹新1级能效 变频冷暖节能省电自清洁 家用卧室挂机空调 京裕Ⅱ 26GW/BpR3AQE1(B1),2199,2000+,,"自营,厂商配送",https://item.jd.com/100040980193.html,(2000+),-6,-6,99%
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 1.5P单冷+上门安装【全国联保十年】先科,1599,100+,,赠,https://item.jd.com/10066853855543.html,(10+),-1,-1,56%
华凌空调 新能效变频冷暖空调手机控制 以旧换新智控温1匹1.5匹自清洁挂机防直吹卧室壁挂式 1.5匹KFR-35GW/N8HF3,1999,1万+,,"自营,券3500-50",https://item.jd.com/10044866004694.html,(9400+),(10+),(10+),99%
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 正1P单冷【山水系列】 送货上门-自行安装,1099,2000+,,赠,https://item.jd.com/10053662569567.html,(1100+),(10+),(10+),94%
海尔（Haier）空调出品 统帅1.5匹壁挂式空调 快速冷暖变频新一级能效空调挂机 WiFi智控内外机自清洁,2299,2000+,,自营,https://item.jd.com/100033306323.html,(2200+),-3,-3,99%
格力（GREE）大1匹 云恬 新1级能效 变频 自清洁 智能 壁挂式空调挂机KFR-26GW/NhAe1BG珊瑚玉色,2999,50万+,,自营,https://item.jd.com/100008718551.html,(20万+),(1000+),(1000+),98%
小米（MI）大1匹 新一级能效 变频冷暖 智能自清洁 壁挂式卧室空调挂机 KFR-26GW/V1A1 以旧换新,2099,20万+,,自营,https://item.jd.com/100026930165.html,(18万+),(500+),(500+),98%
京品家电格力（GREE）1.5匹 京逸Ⅱ 新能效 变频 自清洁 快速冷暖 壁挂式卧室空调挂机(KFR-35GW/NhBb3Bj)以旧换新,2899,2万+,,"自营,满10000-300",https://item.jd.com/100008065307.html,(1.5万+),(50+),(50+),98%
格力（GREE）新1级能效 空调套装 (大1匹云恬+大1匹云佳+1.5匹云佳+3匹云逸）,15796,100万+,,"自营,券3999-300",https://item.jd.com/100021569442.html,(57万+),(3200+),(3200+),98%
荣事达（Royalstar）空调2匹冷暖空调挂机定速节能轻音强力除湿宿迁家用制冷壁挂式 1P单冷-铝管适用房间8~12㎡KF-26GW 上门安装,1309,1万+,,"京东物流,免邮",https://item.jd.com/10044336200923.html,(1700+),(10+),(10+),96%
日本山水（SANSUI）空调挂机1匹1.5匹新风空调家用冷暖壁挂式立式家用空调 正1匹单冷【山水系列】 送货入户（需自行安装）,1149,2000+,,满999-10,https://item.jd.com/10052917554666.html,(800+),-10,-10,97%
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 大1匹单冷 -适用10-16m2 自行安装（全国联保六年）,1209,1000+,,,https://item.jd.com/51805707567.html,(200+),-5,-5,92%
康佳（KONKA）1.5匹 新一级能效 快速冷暖 精准控温 变频壁挂式空调挂机 KFR-35GW/HV1,1999,20万+,,自营,https://item.jd.com/100037804096.html,(19万+),(600+),(600+),98%
荣事达（Royalstar）大1p/1.5匹2匹家用壁挂式空调挂机出租房宿舍卧室板房节能省电除湿 正1P单冷-适用10-15m2 包基础安装价（全国联保六年）,1309,1万+,,免邮,https://item.jd.com/65898183590.html,(3300+),(70+),(70+),92%
拍拍美的（Midea）空调 样品机 省电星1匹1.5匹2匹3匹P单冷 冷暖 空调挂机双节能壁挂式家用卧室 大一匹冷暖,2099,70,,,https://item.jd.com/10058297173088.html,(3300+),(70+),(70+),92%
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 大1P单冷【山水系列】 送货入户-上门安装,1379,2000+,,"免邮,券999-10,满1000-10,赠",https://item.jd.com/10053662569557.html,(1100+),(10+),(10+),94%
拍拍美的（Midea）空调 样品机 省电星1匹1.5匹2匹3匹P单冷 冷暖 空调挂机双节能壁挂式家用卧室 1.5匹单冷,2199,70,,,https://item.jd.com/10058297173089.html,(1100+),(10+),(10+),94%
海信（Hisense）空调大1匹 新一级能效 变频 自清洁 手机智控壁挂式空调冷暖臻品KFR-26GW/EF20A1,2099,1000+,,"自营,厂商配送",https://item.jd.com/100034741742.html,(700+),-3,-3,99%
新科空调挂机1.5匹壁挂式新科单冷暖3匹变频定频壁挂式新一级能效家用节能铜管 【单冷】一匹定频KF-26GW/NHD+5,1499,2000+,,,https://item.jd.com/10058985927238.html,(2400+),0,0,99%
荣事达（Royalstar）大1.5p家用冷暖壁挂式空调 卧室办公室节能除湿省电宿舍 大1.5匹包基础安装企业专享,1749,2000+,,自营,https://item.jd.com/100022396269.html,(600+),-8,-8,94%
奥克斯(AUX)空调出品华蒜大1.5匹 新能效变频冷暖节能自清洁壁挂式空调挂机KFR-35G/BpR3HSQK15(B3）,1788,2000+,,自营,https://item.jd.com/100044721071.html,(900+),-10,-10,97%
三菱重工适用14-22㎡原装进口压缩机 三级能效1.5匹 全直流变频冷暖 空调挂机 SRKQF35H1VB（Mitsubishi）,4099,2000+,,自营,https://item.jd.com/100035495786.html,(1200+),(10+),(10+),96%
奥克斯(AUX)大2匹 新能效变频冷暖 自清洁空调 立式客厅柜机 大风口一键舒风超远送风自动水洗 华蒜,3499,5000+,,自营,https://item.jd.com/100035608979.html,(3100+),(10+),(10+),98%
奥克斯（AUX）大1.5匹空调挂机倾静系列变频新三级冷暖节能家用卧室壁挂式空调挂机KFR-35GWBpR3AQF19(B3),2099,2万+,,"自营,厂商配送",https://item.jd.com/100019892831.html,(1.4万+),(50+),(50+),98%
美的（Midea）空调 大1匹/1.5匹 新三级变频空调冷暖 自清洁智能低噪空调挂机 智弧 1.5匹--智弧MJA3,2499,5000+,,"自营,券2000-30",https://item.jd.com/10043322577068.html,(3000+),-8,-8,98%
申花（SHENHUA）定频大1匹空调挂机1.5P变频家用壁挂式卧室3匹大风量立柜式客厅节能省电新能效 大1匹单冷 不提供门安装,1149,1000+,,,https://item.jd.com/10056480367372.html,(1300+),0,0,99%
TCL 1.5匹 新一级能效变频冷暖 京鲤 智能 以旧换新 壁挂式空调挂机KFRd-35GW/D-XG21Bp(B1),2249,50万+,,自营,https://item.jd.com/100013176602.html,(45万+),(1300+),(1300+),99%
澳柯玛（AUCMA）空调挂机 大1匹/1.5匹/2P/3P 新能效 家用卧室出租房壁挂式节能除湿 家电 以旧换新 可开专票 1.5匹变频3级能耗【单冷】【自行,1507,5万+,,满2000-30,https://item.jd.com/67976142269.html,(3.9万+),(100+),(100+),98%
格力（GREE）空调【多仓发货次日达】 云佳 新一级能效 变频冷暖自清洁 客厅卧室 家用壁挂式挂机 【大1匹】云佳一级自清洁,2799,29,,"京东物流,放心购,免邮,券999-30",https://item.jd.com/10066605057986.html,(10+),0,0,100%
（可上门安装）空调挂机冷暖两用家用一匹1.5P出租屋用小型单冷壁挂式节能空调 全铜管 大1.5P冷暖+带安装,1749,100+,,,https://item.jd.com/10067020966712.html,(20+),0,0,100%
小米米家空调挂机大1/1.5/2匹 新能效 变频冷暖 智能自清洁 壁挂式卧室家空调 1.5匹/变频/三级 35GW/N1A3,1858,53,,,https://item.jd.com/10067002595587.html,(10+),0,0,100%
TCL 新风空调 大1匹新一级变频冷暖60m3/h大新风量小蓝翼Ⅱ空调挂机KFRd-26GW/D-SWA11Bp(B1)一价全包,2599,50万+,,自营,https://item.jd.com/100033299320.html,(45万+),(1300+),(1300+),99%
荣事达（Royalstar）大1.5匹定频家用壁挂式空调挂机 卧室办公室节能除湿省电出租房宿舍客厅 正1匹单冷 -适用10-15m2 包基础安装价（全国联保六年）,1309,5万+,,免邮,https://item.jd.com/66462798891.html,(1.3万+),(300+),(300+),92%
统帅海尔出品大1.5匹家用冷暖空调挂机新一级能效变频智能除湿壁挂式自清洁空调KFR-35GW/02XCA81TU1,2399,200+,,自营,https://item.jd.com/100038888144.html,(100+),0,0,99%
华凌空调挂机 新能效一级1.5匹 变频冷暖壁挂式空调 智能控制 防直吹 一级能效 n8he1升级款35HL1,1999,500+,,,https://item.jd.com/100043349059.html,(400+),0,0,98%
夏新(AMOi)定频单冷空调挂机大1匹 新能效 家用壁挂式卧室出租屋 节能省电 全铜管KF-26GW/AMKW(C),1299,9,,自营,https://item.jd.com/100041086638.html,-6,0,0,100%
海尔空调1.5匹变频冷暖 节能舒适风 一键自清洁 家用大风量 独立除湿 壁挂式卧室挂机 1.5匹舒适风@新一级变频+10月上新+内外自清洁,2699,500+,,"放心购,每满2669-200",https://item.jd.com/10061961064862.html,(200+),-5,-5,97%
新飞（Frestec）空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式空调2匹 1匹单冷【小户优选】 不提供安装,1309,500+,,,https://item.jd.com/69462656869.html,(100+),-3,-3,85%
康佳（kmini） 1.5匹 新能效 快速冷暖 一键节能 壁挂式卧室 空调挂机 KFR-35GW/MV5,1899,2万+,,自营,https://item.jd.com/100033810855.html,(2.3万+),(60+),(60+),98%
海尔出品空调统帅空调3匹立式柜机变频新一级能效内外自清洁快速冷暖KFR-72L/WDB81TU1 升级款3匹变频新一级+内外自清洁+手机远程操控,5599,5000+,,"免邮,券1999-30,每满5500-200",https://item.jd.com/65503868016.html,(2700+),-9,-9,99%
（可上门安装）空调挂机冷暖两用家用一匹1.5P出租屋用小型单冷壁挂式节能空调 正1P单冷+带安装,1419,100+,,,https://item.jd.com/10067020943002.html,(20+),0,0,100%
荣事达（Royalstar）2P匹空调冷暖两用低噪节能除湿壁挂式定频1.5P匹单冷急速制冷暖家用 大1匹单冷-铝管适用12-18㎡KF-26GW 上门安装联系客服预约,1359,100+,,"京东物流,免邮",https://item.jd.com/10043751636554.html,(20+),0,0,96%
山水（SANSUI）空调挂机大1匹1.5匹2匹冷暖定频家用壁挂式新风空调 低音省电 新国标 1.5P冷暖【山水系列】 【上门安装】,1709,2万+,,"放心购,满999-10,赠",https://item.jd.com/10052896897719.html,(8700+),(90+),(90+),95%
拍拍【尾货机】格力 新飞空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】大1P三级单冷【11-17m2】 包基础安装价(六年质保),1549,1000+,,,https://item.jd.com/10049137495822.html,(7.3万+),(90+),(90+),99%
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 大1P冷暖+不带安装【全国联保十年】先科,1499,100+,,赠,https://item.jd.com/10066853855539.html,(10+),-1,-1,56%
格力（GREE）空调 京东小家智能生态 1.5匹 云佩 新1级能效变频 壁挂式卧室挂机KFR-35GW/NhAh1BAj,4099,1万+,,"自营,满10000-300",https://item.jd.com/100022875456.html,(4300+),(20+),(20+),97%
荣事达（Royalstar）空调大1P匹单冷宿舍家用壁挂机快速制冷出租房1.5P单冷节能轻音除湿低噪 大1P单冷挂机-铝管适用12-18㎡ 自主安装,1209,100+,,"京东物流,免邮",https://item.jd.com/10043751642620.html,(20+),0,0,100%
澳柯玛（AUCMA）空调挂机 大1匹/1.5匹/2P/3P 新能效 家用卧室出租房壁挂式节能除湿 家电 以旧换新 可开专票 大1匹【单冷】【JD上门安装】 整,1389,5万+,,满2000-30,https://item.jd.com/67976142267.html,(3.9万+),(100+),(100+),98%
TCL 大2匹 乐轩风 节能健康空调,2999,50万+,,自营,https://item.jd.com/100015259386.html,(45万+),(1300+),(1300+),99%
澳柯玛（AUCMA）空调挂机 大1匹/1.5匹/2P/3P 新能效 家用卧室出租房壁挂式节能除湿 家电 以旧换新 可开专票 大1匹【冷暖】 自清洁 独立除湿【,1559,5万+,,"免邮,满2000-30",https://item.jd.com/67976142265.html,(3.9万+),(100+),(100+),98%
拍拍【尾货机】格力 小鸭 空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】大1P三级单冷 包含基础安装,1449,500+,,,https://item.jd.com/10066042815807.html,(3.9万+),(100+),(100+),98%
申花（SHENHUA）空调挂机家用壁挂式卧室立柜大风量节能省电新国标能效强劲制冷 大1匹单冷-15㎡内 无安装服务,1148,10万+,,"秒杀,免邮",https://item.jd.com/25864924188.html,(6.4万+),(900+),(900+),93%
海尔（Haier) 空调挂机单冷大一匹家用卧室高效节能制冷壁挂式空调,1899,1000+,,自营,https://item.jd.com/100036571265.html,(500+),-6,-6,98%
格力（GREE）空调 云海 新一级能效 变频冷暖 高温自清洁 智能WIFI 除湿 壁挂式卧室挂机 正1.5匹 (KFR-35GW/NhAf1BAt),3199,5万+,,免邮,https://item.jd.com/10021944149236.html,(1.4万+),(100+),(100+),97%
海信（Hisense）1.5匹一级能效变频自清洁远程遥控壁挂式空调挂机KFR-33GW/EF20A1 臻品,2199,1000+,,"自营,厂商配送",https://item.jd.com/100019738915.html,(700+),-3,-3,99%
华凌空调 2匹新能效 变频冷暖 大风量 智能互联 高温智清洁 卧室客厅空调挂机 以旧换新KFR-50GW/N8HL3,2999,20万+,,"自营,满10000-300",https://item.jd.com/100034249294.html,(19万+),(300+),(300+),99%
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 大1匹单冷-全铜管（送货上门，上门安装）,1409,5000+,,,https://item.jd.com/10049070411552.html,(3700+),-1,-1,99%
小米（MI）空调1.5匹 巨省电 新一级能效 变频冷暖 智能自清洁壁挂式卧室挂机KFR-35GW/N1A1 【1.5匹】新一级能效 巨省电,2299,2000+,,"券3000-50,赠",https://item.jd.com/10042623177470.html,(700+),-10,-10,95%
志高（CHIGO）空调 单冷 冷暖挂机家用节能静音卧室出租房壁挂式客厅商用新能定频变频 纯铜管包安装 大1匹单冷KF-26GW/B169+A5A新能效,1699,5000+,,赠,https://item.jd.com/10025794277299.html,(2600+),(10+),(10+),98%
TCL空调挂机 新一级能效 智慧柔风 大风量 快速制冷暖 节能低噪 家用小户型客厅 大卧室壁挂式 2匹挂机 一级能效 18-28㎡,3099,2万+,,自营,https://item.jd.com/10048886578605.html,(1.1万+),(50+),(50+),98%
海尔（Haier）3匹 静悦新一级变频省电客厅空调立式柜机 京东小家智能 KFR-72LW/28KCA81U1(冰雪白) 以旧换新,6299,10万+,,自营,https://item.jd.com/100017835123.html,(5.6万+),(90+),(90+),99%
奥克斯(AUX) 空调出品华蒜大1.5匹 新能效三级 空调挂机 变频节能家用冷暖挂壁式KFR-35G/BpR3HSQK15(B3),1868,1万+,,自营,https://item.jd.com/100048567337.html,(4300+),(30+),(30+),97%
奥克斯 (AUX) 1.5匹 新1级能效 易拆银离子滤网 变频冷暖 京裕Ⅱ空调挂机 (KFR-35GW/BpR3AQE1(B1)),2299,2万+,,"京东物流,放心购,免邮,券5000-200",https://item.jd.com/49397830532.html,(2.4万+),(100+),(100+),98%
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 正1匹单冷 -适用10-15m2 自行安装（全国联保六年）,1159,1000+,,,https://item.jd.com/10033459708045.html,(200+),-5,-5,92%
美的(Midea)空调 智弧 1.5匹 新能效 变频冷暖 自清洁节能 智能 壁挂式家用空调挂机KFR-35GW/N8MJA3,2499,1万+,,"自营,厂商配送,券999-30",https://item.jd.com/100021032841.html,(5500+),(20+),(20+),98%
荣事达（Royalstar）大1.5匹定频家用壁挂式空调挂机 卧室办公室节能除湿省电出租房宿舍客厅 大1P单冷 -适用10-16m2 包基础安装价（全国联保六年）,1359,5万+,,,https://item.jd.com/66462798892.html,(1.3万+),(300+),(300+),92%
美的（Midea）1.5匹 风尊 科技版 新一级能效 变频冷暖 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8MXC1,3099,50万+,,自营,https://item.jd.com/100020126913.html,(65万+),(1100+),(1100+),99%
拍拍【尾货机】格力 新飞空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】1P三级单冷【8-13m2】 包基础安装价(六年质保),1499,1000+,,,https://item.jd.com/10049137495818.html,(65万+),(1100+),(1100+),99%
荣事达（Royalstar）大1p/1.5匹2匹家用壁挂式空调挂机出租房宿舍卧室板房节能省电除湿 正1P单冷-适用10-15m2 不包安装价（需额外购买安装服务）,1159,1万+,,免邮,https://item.jd.com/65898183578.html,(3300+),(70+),(70+),92%
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 1.5P冷暖+不带安装【全国联保十年】先科,1599,100+,,赠,https://item.jd.com/10066853855542.html,(10+),-1,-1,56%
拍拍美的（Midea）空调 省电星1.5匹变频冷暖 样品机 新能效 空调挂机双节能壁挂式 防直吹 家用 美的省电星 1.5匹变频冷暖,2299,79,,,https://item.jd.com/10051974512311.html,(10+),-1,-1,56%
格力（GREE）空调 云佳 大1匹新一级能效 变频冷暖 自清洁 卧室壁挂式空调挂机 大1匹 KFR-26GW/NhGc1B,2799,5万+,,"京东物流,放心购,免邮",https://item.jd.com/10027456694039.html,(2.5万+),(100+),(100+),97%
TCL 1.5匹 净怡风 健康除菌空调,2049,50万+,,自营,https://item.jd.com/100032243042.html,(45万+),(1300+),(1300+),99%
松下（Panasonic）新三级能效3匹柜机立式变频空调10米远距送风 原装压缩机自清洁 WiFi智能D27FP3,6999,500+,,"自营,2件9.7折",https://item.jd.com/100040930083.html,(300+),-2,-2,98%
美的空调柜机 锐静 新一级能效全直流变频 冷暖两用 四代自清洁 家用客厅圆柱立式 3匹【0.5℃控温 大风口速冷暖】,6599,2000+,,"自营,券2000-30,满7000-100",https://item.jd.com/10043333710059.html,(2500+),-6,-6,99%
奥克斯（AUX）立式空调 3匹柜机 一级能效柜机 客厅节能 京东小家智能生态紫外除菌(KFR-72LW/BpR3AQE1(B1)),6099,1万+,,"自营,券10000-500,每满6000-100",https://item.jd.com/100026320729.html,(8000+),(10+),(10+),99%
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 正1匹冷暖-全铜管（送货上门，不含安装）,1409,5000+,,,https://item.jd.com/10049070411549.html,(3700+),-1,-1,99%
格力空调 云佳大1匹/1.5匹 新一级能效 变频冷暖 自清洁 壁挂式空调挂机卧室 云佳【大1匹】一级KFR-26GW/NhGc1B,2799,100+,,"京东物流,放心购,免邮,券999-30",https://item.jd.com/10066941218479.html,(30+),0,0,100%
松下空调滢风系列 1.5匹 新一级能效 变频冷暖两用空调挂机 高温杀菌 WiFi智能 卧室 ZY35K210,3798,2万+,,自营,https://item.jd.com/100029189037.html,(1.1万+),(50+),(50+),98%
日立 HITACHI 适用14-22㎡ 新3级能效 1.5匹 变频冷暖 家用 壁挂式 空调挂机 以旧换新 RAS/C-35PVW,3299,2000+,,"自营,赠",https://item.jd.com/100011254437.html,(1100+),-8,-8,96%
荣事达（Royalstar）大1.5匹定频家用壁挂式空调挂机 卧室办公室节能除湿省电出租房宿舍客厅 大1.5匹单冷-适用15-22m2 自行安装(全国联保六年）,1459,5万+,,,https://item.jd.com/66462798890.html,(1.3万+),(300+),(300+),92%
TCL 大3匹 新三级能效 变频冷暖 小炫风客厅空调立式 立柜式空调柜机KFRd-72LW/D-ME23Bp(B3)以旧换新,4399,20万+,,自营,https://item.jd.com/100018933738.html,(16万+),(300+),(300+),99%
爱心东东美的出品空调挂机 新能效一级1.5匹 变频冷暖壁挂式空调 智能控制防直吹家用新风挂机 大1匹新三级变频冷暖（HA3HF3随机发）,1899,200+,,赠,https://item.jd.com/10064683834825.html,(100+),-1,-1,95%
海信（Hisense）2匹 净呼吸 三级能效 大风量速冷暖 APP智能变频防直吹两匹壁挂式挂机 KFR-50GW/E360-X3,3299,20万+,,自营,https://item.jd.com/100028340421.html,(10万+),(200+),(200+),99%
美的(Midea)空调 2匹旋耀 壁挂式客厅商铺挂机京东小家智能生态空调 KFR-50GW/N8MXA3,4699,5万+,,自营,https://item.jd.com/100032332564.html,(5.1万+),(60+),(60+),99%
【美的安装】美的出品空调挂机大1匹冷暖变频一级能效节能家用美的卧室新风空调 大1.5匹新三级变频冷暖（HF3HA3随机发）,2098,200+,,赠,https://item.jd.com/10064683821956.html,(100+),0,0,98%
山水（SANSUI）空调挂机大1匹1.5匹2匹冷暖定频家用壁挂式新风空调 低音省电 新国标 1P冷暖【山水系列】 【送货上门】【自行安装】,1439,2万+,,"放心购,满999-10,赠",https://item.jd.com/10052896896905.html,(8700+),(90+),(90+),95%
海信（Hisense）2匹挂机空调新一级能效全直流变频自清洁节能客厅家用冷暖KFR-50GW/K210D-A1 企业专享,3499,2000+,,自营,https://item.jd.com/100032292236.html,(1500+),-9,-9,97%
格力（GREE）空调 云锦Ⅱ 新一级能效 变频冷暖 高温自清洁 智能WIFI除湿 壁挂式卧室 正1.5匹 KFR-35GW/NhAd1BAj,3499,5万+,,"免邮,满10000-300",https://item.jd.com/10024590610064.html,(1.4万+),(100+),(100+),96%
线下同款奥克斯（AUX）空调挂机1/1.5p匹 新能效升级变频冷暖 自动清洁 家用卧室壁挂式挂机以旧换新 大1匹变频冷暖:10-17㎡,1999,2000+,,放心购,https://item.jd.com/10024662282574.html,(2000+),-5,-5,99%
华凌空调 新一级 空调立式 手机智能遥控 急速冷暖 3匹 客厅空调柜机 京东小家KFR-72LW/N8HA1以旧换新,5099,10万+,,自营,https://item.jd.com/100007344257.html,(7.3万+),(90+),(90+),99%
华凌空调 新能效 手机智能遥控 变频冷暖 卧室防直吹 1.5匹 空调挂机 KFR-35GW/N8HA3 以旧换新,1999,20万+,,自营,https://item.jd.com/100013919578.html,(19万+),(300+),(300+),99%
志能高效空调大1.5匹冷暖定频/变频台松下出风挂机定速单冷3P壁挂式办公租房舒适节能省电 正1匹单冷-全铜管（上门安装）,1336,200+,,,https://item.jd.com/10055013332190.html,(30+),-1,-1,94%
【美的安装】美的出品空调挂机大1匹冷暖变频一级能效节能家用美的卧室新风空调 大1匹新一级变频冷暖（HL1HA1随机发）,2108,200+,,赠,https://item.jd.com/10064683821959.html,(100+),0,0,98%
拍拍【尾货机】格力 小鸭 空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】1.5P三级单冷 包含基础安装,1729,500+,,,https://item.jd.com/10066042815809.html,(100+),0,0,98%
京品家电海尔（Haier）1.5匹 京彩 变频 冷暖 挂式家用空调挂机 新一级能效 布艺外观 KFR-35GW/81@U1-Lb 以旧换新,2999,2万+,,"自营,券999-30,满5000-200",https://item.jd.com/100026673936.html,(1.3万+),(30+),(30+),99%
华凌 新风空调 3匹新一级 手机智能遥控 变频冷暖 210?/h大新风量 空调立式 KFR-72LW/N8HK1,6999,10万+,,自营,https://item.jd.com/100039427710.html,(7.3万+),(90+),(90+),99%
GCHV中央空调一拖三 4匹家用多联机风管机 新一级能效 嵌入式空调 变频智能家电 GCHV-VH100R1-D01,11380,1000+,,自营,https://item.jd.com/100022042200.html,(500+),-1,-1,98%
格力（GREE）空调 云之炫 新三级能效 变频冷暖 自清洁 大风量 除湿 客厅家用圆柱立式柜机 2匹 KFR-50LW/NhGg3Bt,4999,2万+,,免邮,https://item.jd.com/10026501649845.html,(1万+),(60+),(60+),96%
夏新（AMOI）壁挂式定频空调挂机 新能效 定频 房东出租屋 节能省电 全铜管 快速制冷 自清洁 【房东款】正一匹单冷-大风口 上门安装 全国联保 压缩,1349,1000+,,3件9.8折,https://item.jd.com/10045023631979.html,(500+),-2,-2,98%
格力（GREE）空调 京东小家智能生态 2匹 云颜 新1级能效 客厅空调立式柜机KFR-50LW/NhPa1BAj,6199,10万+,,自营,https://item.jd.com/100011843881.html,(4.8万+),(200+),(200+),98%
美的（Midea）空调 大1匹 1.5匹 新一级能效变频冷暖 智能手机控制防直吹 挂机冷静星二代 大1匹--适用面积11-17㎡,2499,1万+,,"京东物流,放心购,免邮,券2000-30",https://item.jd.com/70906334878.html,(1.1万+),(30+),(30+),99%
华凌空调 新一级能效 空调立式 高温蒸汽自洁 3匹 客厅柜式空调柜机 京东小家KFR-72LW/N8HB1A以旧换新,5199,10万+,,自营,https://item.jd.com/100029578288.html,(7.3万+),(90+),(90+),99%
华凌空调 新一级能效 壁挂式空调 智能操控 京东小家智能生态HE122年新升级 HL1 KFR-26GW/N8HL1,2098,5000+,,"京东物流,放心购,券5000-100",https://item.jd.com/10042695652540.html,(3300+),(10+),(10+),98%
金正京品优选（上门安装）空调挂机大1p1.5匹单冷暖新风空调家用卧室出租房壁挂式节能省电新能效 大1P单冷【全铜管】-上门安装,1459,0,,赠,https://item.jd.com/10067919798119.html,0,0,0,100%
志能高效空调大1.5匹冷暖定频/变频台松下出风挂机定速单冷3P壁挂式办公租房舒适节能省电 正1匹单冷-全铜管（不含安装）,1186,200+,,,https://item.jd.com/10055013332187.html,(30+),-1,-1,94%
格力（GREE）【新国标】格力 空调 云佳 新能效 变频冷暖 自清洁 卧室 壁挂式空调 挂机 云佳【大1匹】一级KFR-26GW/NhGc1B,2799,5,,"京东物流,免邮",https://item.jd.com/10067222915651.html,-5,0,0,100%
